,audio_path,ground_truth,transcription,inference_time,Semantic_Analysis
17,2024_07_12 03_36_48 P_F2dg.wav,"I will have the ham and eggs on rye toast, please, along with a side of hash browns. And for my second order, could I also get another serving of ham and eggs but prepared over medium? Thank you!","I will have the ham and eggs on rye toast, please, along with a side of hash browns, and for my second order, could I also get another serving of ham and eggs, but prepared over medium? Thank you.",5.814048528671265,1.0
18,2024_07_09 09_24_15 Ud57cA.wav,Could you please serve me a turkey sandwich with cottage cheese on it?,Could you please serve me a turkey sandwich with cotton cheese on it?,0.3368842601776123,0.9065325324050248
19,2024_07_09 19_01_30 jpD6Vw.wav,"May I get a Patty Melt on a bagel and also, could you please prepare another one with a wheat bun? Thank you.","May I get a patty mouth on a bagel, and also could you please prepare another one with a wheat bun, thank you",0.4473774433135986,0.9346851122579821
20,2024_07_09 10_23_13 mPlfgQ.wav,"Could I please have a hot dog topped with Shirley Temple sauce, and on the side, could you also bring me some chocolate milk? Thank you!","Could I please have a hot dog topped with Shirley Temple sauce, and on the side could you also bring me some chocolate milk? Thank you.",0.5977456569671631,1.0
21,2024_06_28 11_23_03 hEN1IQ.wav,"Could I get a Canadian Bacon, and Super Nachos with veggies?",Could I get a Canadian bacon and super nachos with veggies?,0.316115140914917,1.0
22,2024_07_11 00_06_13 QTEDDg.wav,May I please have a B.L.T. sandwich with the addition of white cheddar mac and cheese on the side? Thank you!,May I please have a BLT sandwich with the addition of white cheddar mac and cheese on the side? Thank you.,0.4609689712524414,1.0
23,2024_06_28 11_42_49 JayBxQ.wav,"I'll have a Sizzinling Beef With Black Pepper Sauce, Hunan Chicken (Spicy), and Pork Chop Sui.","I'll have a sizzling beef with black pepper sauce, hunan chicken spicy and pork chop sweet.",0.4451801776885986,0.9701651765038724
24,2024_07_15 16_13_15 8BixZQ.wav,"""I will have a classic Patty Melt, and could you please add some crispy potato chips on the side?""","I will have a classic pattern out, and could you please add some crispy potato chips on the side?",0.4133138656616211,0.8534471989889851
25,2024_07_15 16_21_50 bUHFBA.wav,"I would love to start my meal with a delicious turkey sandwich, one without any sprouts and another on an egg bagel. Could you please prepare those for me?","I would love to start my meal with a delicious turkey sandwich, one without any sprouts and another one on egg bagel. Could you please prepare those for me?",0.6473584175109863,0.9994077097582119
26,2024_07_09 09_26_31 uXLE2Q.wav,"Please give me the Beyond Chicken Sandwich Combo with BBQ sauce, and also add a Surf 'n Turf featuring Cod. Thank you!",Please give me the Beyond Chicken Sandwich Combo with barbecue sauce and also add a serve and turf feature card. Thank you.,0.5814642906188965,0.9101568066517616
27,2024_07_15 19_35_02 n6_VlA.wav,"I need a perfectly cooked Petrale Sole, and for my appetizer, I would like to try the Dragon Roll. Could you please make sure they are both prepared with care? Thank you!","I need a perfectly cooked petral sole, and for my appetizer I would like to try the dragon roll. Could you please make sure they are both prepared with care? Thank you.",0.684112548828125,0.9914488713726518
28,2024_06_28 11_12_40 DbcADQ.wav,"Add a Seekh Kebab, and Tandoori Chicken with Large 14"" to my cart.",Add a safe cover with the reefing with fourteen inch large to my cart.,0.3669939041137695,0.6339697722895334
29,2024_07_09 10_03_35 fysiOg.wav,"Could you please serve me a cheeseburger, one topped with tangy blue cheese and another featuring classic American cheese? Thank you.",Could you please serve me a cheeseburger with one top with tangy blue cheese and another featuring classic American cheese? Thank you.,0.5465264320373535,0.9907679970619834
30,2024_07_09 10_05_41 fxSRjg.wav,"""I would appreciate a large Reuben sandwich made with milk.""",I would appreciate a large Reuben sandwich made with milk.,0.3314352035522461,1.0
31,2024_07_15 16_25_45 67yegg.wav,"Do you have a Gorgonzola cheese selection on your menu, preferably served atop a freshly baked wheat bread base?",Do you have a gourgonzola cheese selected on your menu? Prefer to serve a top of fresh baked wheat bread base.,0.5468144416809082,0.9451291454991877
32,2024_07_30 02_01_44 Vzukvg.wav,"I would like to order a classic hamburger, but instead of the usual bun, I would love it served on a warm, flaky biscuit with some savory gravy on top. Thank you!","I would like to order a classic hamburger, but instead of a usual bun I would love it served on a warm, flaky biscuit with some savory gravy on top. Thank you.",0.733834981918335,0.999649582898045
33,2024_07_09 18_53_55 79ej3Q.wav,"I need a B.L.T. sandwich paired with a freshly brewed cup of coffee, and on the side, could I also get some garlic-seasoned sliced turkey? Thank you!",I need a BLT sandwich paired with a freshly brewed cup of coffee and on the side could I also get some garlic seasoned sliced turkey? Thank you.,5.600069284439087,0.9948340715530061
34,2024_07_11 00_43_00 EuduYQ.wav,"Could I get a hamburger with extra mayo on the side, and please make sure there's no tomato in it? Thank you!",Could I get a hamburger with extra mayo on it and please make sure there's no tomato in it? Thank you.,0.4282295703887939,0.9952453105250075
35,2024_07_23 15_00_39 JP3Oaw.wav,May I please have a classic ham and eggs breakfast served alongside an assorted fruit plate?,May please have a classic ham and eggs breakfast served alongside an assorted frozen plate.,0.4103436470031738,0.9325744120608991
36,2024_07_07 17_40_59 Pjtm0g.wav,"I will take a Super Quesadilla, please, but instead of the usual ingredients, could you make it with breaded beef as used in your Tortas? I think that combination sounds delicious!","I will take a super casserolia please, but instead of the usual ingredients could you make it with breaded beef as used in your tortas? I think that combination sounds delicious.",0.6883370876312256,0.9391193262109676
37,2024_06_28 11_47_22 YhiDbA.wav,"I'll have the Cheese Omelette with Toast, and Side Avocado please.","I will have the cheese omelette with toast and sad avocado, please.",0.3489460945129394,0.9550672319206716
38,2024_07_30 02_06_01 jtMoUA.wav,"Can I order a surf and turf with a side of quinoa, about 4 oz in size, along with a hearty cheeseburger accompanied by some loaded garlic mashed potatoes?","Can I order a surf and turf with a side of quinoa, about four ounces in size, along with a hearty cheeseburger accompanied by some loaded garlic mashed potatoes?",0.6690711975097656,0.997963543639873
39,2024_07_24 12_10_57 p-vibA.wav,"I want to order a chimichanga made with delicious corn tortillas, please.",I want to order a chimichanga made with delicious corn turkey as peas.,30.395581483840942,0.9214741216499814
40,2024_07_12 03_43_18 bpivlw.wav,"I would like to try the Camarones Rancheros served on a crispy corn tortilla, and also could I get a Tostada with some savory refried beans?","I would like to try the Cameroon's Rancheros served on a crispy corn tortilla, and also could I get a tostada with some savory refried beans.",0.6177675724029541,0.930067004812801
41,2024_07_12 03_39_36 wTgwsQ.wav,"""I would like to start off my meal with a bowl of the Chef's Soup of the Day, please.""","I would like to start off my meal with a bowl of chef soup of the day, please.",0.3389506340026855,0.9902772220156578
42,2024_07_09 10_06_28 RXv72w.wav,"I will have a cheeseburger with jalapeno sweet heat slaw and a hamburger served on bruschetta avocado toast, please.",I will have a cheeseburger with jalapenos sweetheat slaw and a hamburger served on a bruschetta cardotoast piece.,0.5179219245910645,0.9322513843551312
43,2024_07_12 03_23_16 Ze0w1g.wav,"May I order a cheeseburger topped with creamy avocado and melted cheddar, please?","May I order a cheeseburger topped with creamy avocado and melted cheddar, please.",0.3987975120544433,1.0
44,2024_07_11 00_32_58 5uRkzQ.wav,"""I will have a hot dog served with an ice-cold refreshing iced tea, and for my second dish, I would like some cheese curds without any sauce.""","I will have a hot dog served with an ice cold refreshing iced tea, and for my second dish I would like some cheese curds without any sauce.",0.5344369411468506,0.9956726494314393
45,2024_07_09 10_23_39 6553CA.wav,"I need a hamburger with yellow mustard and a hot dog that's not split open, please.","I need a hamburger with yellow mustard and a hot dog, let's not split it open, please.",30.472404956817627,0.9774558122006619
46,2024_07_15 16_22_59 kHYpVA.wav,"Could I get a delicious lasagna topped with rich, flavorful marinara sauce?",Can I get a delicious lasagna topped with rich flavourful Mariana sauce?,0.3415341377258301,0.9083749745356109
47,2024_07_30 02_04_03 lGDXAg.wav,"I would love to order a Denver Omelet served with one delicious pancake on the side, please.","I would love to order a Denver omelet served with one delicious pancake on the side, please.",0.3954846858978271,0.9999999803651836
48,2024_07_15 19_43_19 24Dxew.wav,"May I order a half portion of the Tandoori Chicken prepared in a milder spice blend, please?","May I order a half portion of Tandoori chicken prepared in a milder spice blend, please?",0.3850407600402832,0.9979993216731395
49,2024_07_14 05_49_01 _yveww.wav,"May I get the Plant-Based Nuggets Meal, please? Could you add some red bell peppers to it for an extra crunch and flavor? Thank you.","May I get the plant based nugget meal, please? Could you add some red bell peppers to it for an extra crunch and flavor, thank you.",5.519905090332031,0.9876912950871215
50,2024_07_18 11_38_05 tVRNIA.wav,May I please have a classic cheeseburger accompanied by a side of crispy French fries? Thank you!,May I have a classic cheeseburger accompanied by the side of crispy French fries? Thank you.,0.4271411895751953,0.9959171625143408
51,2024_07_07 17_47_29 3KoD3A.wav,Could you please serve me a Torta Mexicana with Barbacoa filling? Thank you!,Could you please serve me a torta Mexicana with barbecue filling? Thank you.,0.4407510757446289,0.9562067274541766
52,2024_07_18 07_56_37 l-EmFA.wav,"""May I please have a full serving of the antipasto salad and a half portion of Peking Duck?""",May I please have a full serving of the antipesto salad and a half portion of pecking duck?,0.3927419185638428,0.9143812619526623
53,2024_07_14 06_40_34 OkbEhA.wav,"May I get a pepperoni pizza with BBQ sauce on the side, please? Just a touch of light dressing would be perfect.","May I get a pepperoni pizza with barbecue sauce on the side, please? Just a touch of light dressing would be perfect.",0.4903843402862549,0.9827866920344533
54,2024_07_24 13_19_45 VBoUBg.wav,"Could I get the Huevos Rancheros basted, please? Thank you!","Could I get the Huevos Rancheros basted, please thank you.",0.3040719032287597,1.0
55,2024_07_14 21_03_31 zXT4yQ.wav,"Can I have a cheeseburger, please? Just the sandwich as my entree without any sides or extras. Thank you!","Can I have a cheeseburger please? Just a sandwich as my entry, without any sides or extra thank you.",0.4646956920623779,0.9736386262276431
56,2024_07_30 02_14_06 3oNUpA.wav,Please give me a delicious turkey sandwich accompanied by some savory garlic fries on the side. Thank you!,Please give me a delicious turkey sandwich accompanied by some savory garlic fries on the side. Thank you.,0.4286918640136719,1.0
57,2024_07_08 06_23_16 VtV9aA.wav,"I would like to try the Country Sausage and Eggs on a Wheat Toast, please. Thank you!","I would like to try the country sausage and eggs on a white toast, please, thank you.",0.4422090053558349,0.9686195838555973
58,2024_07_10 09_54_43 qJIE1Q.wav,"I would love to order a delicious pastrami sandwich on whole wheat bread, please.",I would love to order delicious pastrami sandwich on whole wheat bread please.,0.3488702774047851,0.9988171752220257
59,2024_07_15 19_34_16 -6F8ZA.wav,"May I get a plate of delicious Saag Gosht served with warm, freshly baked Nan bread on the side? And for my drink, could you please bring me a Space Dust IPA to complement the flavors? Thank you.","May I get a plate of delicious sagosh served with warm freshly baked nan bread on the side, and for my drink could you please bring me a space dust ipa to compliment the flavors? Thank you.",0.6983087062835693,0.9765604024416425
60,2024_06_28 11_15_20 MGwfpQ.wav,"Can I get the Butter Chicken with Large 14"", and Gulab Jamun, please?",Can I get buttered chicken with flour spot in it and will have jamming please?,0.3378214836120605,0.7736001883996806
61,2024_07_30 02_16_22 6dQkeg.wav,"I want to order the Surf 'n Turf, but instead of the usual sides, I would like it served with a generous portion of quinoa - let's make that an 8-ounce double serving if possible.","I want to order the serf and turf, but instead of the usual sides I would like it served with a generous portion of quinoa. Let's make that an eight ounce double serving, if possible.",0.6595568656921387,0.9091773773643183
62,2024_07_09 10_30_46 36P_rQ.wav,"I would like to order a delicious piece of grilled salmon, and for my side dish, I would love some creamy white clam chowder in a cup. Thank you!",I would like to order a delicious piece of grilled salmon and for my side I would love some creamy white clam chowder in a cup. Thank you.,0.5079472064971924,0.9907047766876
63,2024_07_16 16_37_06 WJB4Lg.wav,"I would like to order a cheeseburger accompanied by a side of mozzarella sticks, please.","I would like to order a cheeseburger accompanied by a side of mosaic elastics, please.",0.4563133716583252,0.8717421472822358
64,2024_07_24 13_10_54 rd9xGQ.wav,"I would like to try a medium-sized Chicken Caesar Salad with the classic Caesar dressing, please.",I would like to try a medium sized chicken caesar salad with the classic caesar dressing piece.,0.4012751579284668,0.9842736845866914
65,2024_07_30 01_58_10 GLjSQg.wav,"May I get a California Benedict with an addition of cottage cheese, and please make sure there are no hash browns included.",May I get a California Benedict with an addition of cottage cheese and please make sure there are no hash browns included.,5.502748489379883,0.999999985437757
66,2024_07_09 10_59_28 0O3Eag.wav,"Can I order a delicious Patty Melt accompanied by some crispy Sweet Potato Fries on the side, please?","Can I order a delicious pet melt, accompanied by some crispy sweet potato flies on the side, please?",0.4305672645568847,0.8534945693780428
67,2024_07_11 01_01_40 wIZ-IA.wav,"""I would appreciate a hot dog without any mustard on it.""",I would appreciate a hot dog without any mustard on it.,0.2926878929138183,1.0
68,2024_07_11 00_43_34 lXXfCA.wav,"""I would love to order a plate of Spaghetti Con Polpette, and could you please add the Side Bolognese Sauce on the side?""",I would love to order a plate of spaghetti con popolette and could you please add the side bolognese sauce on the side?,0.4586966037750244,0.9658507179732283
69,2024_07_11 00_47_43 Bsl6zg.wav,"I want to order a sandwich with a juicy white-slice turkey, layered with fresh lettuce and tomatoes on whole grain bread.",I want to order a sandwich with a juicy white sliced turkey layered with fresh lettuce and tomatoes on whole grain bread.,0.4952216148376465,0.9863540442286686
70,2024_07_11 00_34_29 HfXzmA.wav,"May I get a chimichanga topped with chile colorado, please?",May I get a shimichanga topped with chili Colorado please?,25.370814085006717,0.9024091432971311
71,2024_06_28 11_22_28 JjhJVA.wav,"Make it a Fish Quesadilla with Mild Sauce, Enchiladas De Mole with Soup cup, and Horchata with Small for me.",Make it a fish quesadilla and mild sauce and enchiladas de mole with soup cup and horchata with small for me.,0.4762160778045654,0.9971092459325993
72,2024_07_09 09_21_17 5L0OQQ.wav,"I would like to start my meal with a classic ham and eggs dish, but I would love it served alongside an indulgent side of oatmeal brulee. Could you please prepare that for me?","I would like to start my meal with a classic ham and eggs dish, but I would love it served alongside an indulgent side of oatmeal brulee. Could you please prepare that for me?",0.7089641094207764,0.9999999827359778
73,2024_07_09 18_56_52 0xXW1A.wav,"May I order a Patty Melt with a Sub Turkey Patty and on the side, could I also have a Cup of Chili? Thank you.","May I order a patty melt with a sub turkey patty, and on this side could I also have a cup of chili? Thank you.",0.4956834316253662,0.9975237127183839
74,2024_07_30 02_13_50 1Ig7qw.wav,"Can you bring me a veggie scramble with no side, and also another one on rye toast? Thank you!",Can you bring me a veggie scramble with no side and also another one on rye toast? Thank you.,0.4162585735321045,0.9999999818560276
75,2024_07_12 03_22_23 HJx7Pw.wav,"May I order a pastrami sandwich on rye bread, topped with Swiss cheese and served with a side of raisin nut roll?","May I order a pastrami sandwich on rye bread, topped with Swiss cheese, and served with a side of raisin nut roll?",0.5171244144439697,0.9999999862969895
76,2024_07_30 02_21_58 ejpBMg.wav,"I want to order a Buffalo Chicken Sandwich with Marinara Dip, and also please prepare it as a full meal.",I want to order a buffalo chicken sandwich with a marinara dip and also please prepare it as a full meal.,30.52374005317688,0.9994709423903527
77,2024_07_11 00_25_52 4av_6Q.wav,"I will take a turkey sandwich on rye bread, please.","I don't need it right now. I will take a turkey sandwich on rye bread, please.",0.3810019493103027,0.891955053985454
78,2024_07_11 00_12_38 jd9y7A.wav,"May I get a delicious salami sandwich served on a fresh, crispy onion roll?","May I get a delicious salami sandwich served on a fresh, crispy onion roll?",0.3595283031463623,0.9999999914929465
79,2024_07_14 06_40_06 7_6Uww.wav,"I would like to order a bottle of Caposaldo Chianti, please. No additional modifiers needed for the wine tonight.","I would like to order a bottle of caposaldo shuati, please, no additional modifier needed for the wine tonight.",0.4762673377990722,0.9654678373137637
80,2024_07_12 03_44_56 Om_Ggw.wav,"I want to order a classic ham and eggs dish served on warm, crusty sourdough toast. Additionally, I would love another serving of the same with a side of fluffy buttermilk biscuits smothered in savory sausage gravy.","I want to order a classic ham and eggs dish served on warm crusty sourdough toast. Additionally, I would love to have another serving of the same with a side of fluffy buttermilk biscuits smothered in savory sausage gravy.",0.9719157218933104,0.9988644919272774
81,2024_07_09 12_55_47 KSl-EQ.wav,"I will take the New York Steak and a bowl of Minestrone Soup, please.",I need a ten ounce savoy meal and I need a an eleven ounce savoy meal please. Could you also recommend any side dishes that would fare well with these? Thanks.,5.69106650352478,0.6667308601986287
82,2024_07_11 00_27_20 2qrULw.wav,"I would like to try the grilled salmon served over a fresh salad, and I would prefer it if you could add some creamy ranch dressing on top. Thank you!",I would like to try the grilled salmon served over a fresh salad. I would prefer if you could have a salad.,0.4644913673400879,0.9213879174778121
83,2024_07_12 03_28_44 k60ezQ.wav,Could I get a hamburger with side yellow mustard and another one served with cherry berry crepes?,"Could I get a hamburger with side yellow mustard, and another one served with cherry berry crepes?",0.4287862777709961,0.9999999985024766
84,2024_07_12 03_24_47 2sNDeg.wav,"May I order a super quesadilla without any salsa, please?",May I order a super quesadilla without any salsa please?,0.3085384368896484,0.9999999825930026
85,2024_07_30 02_03_19 hVeuOQ.wav,"""May I get a Patty Melt with a side of onions, please?""","May I get a patty melt with a side of onions, please?",0.2910671234130859,0.9999999864858337
86,2024_07_11 01_02_13 TH4n1Q.wav,"I would like to order a BLT sandwich, but instead of the usual bacon, could you please substitute it with some fresh and healthy vegetables? Also, for my second item, I would love a turkey sandwich on sourdough bread. Thank you!","I would like to order a BLT sandwich, but instead of the usual bacon, could you please substitute it with some fresh and healthy vegetables? Also, for my second item, I would love a turkey sandwich on sourdough bread. Thank you.",0.9490585327148438,1.0
87,2024_07_23 14_57_07 8ykxIQ.wav,May I get the California Fries without any additional modifiers? Thank you!,May I get the California fries without any additional modifiers? Thank you.,0.3424997329711914,1.0
88,2024_07_24 06_25_09 2P06gQ.wav,"Can I have a plate of yellowtail sashimi, please? Seven pieces would be perfect. Thank you!",Can I have a plate of yellow tailed sashimi please? Seven pieces would be perfect. Thank you.,0.4630510807037353,0.986549983118202
89,2024_07_24 06_22_32 JNb7bA.wav,Can you bring me a Turkey Everything Bagel sandwich?,Can you bring me a turkey everything bagel sandwich,0.2891600131988525,0.9999999794473462
90,2024_07_12 03_24_03 6r-oxw.wav,"Can I have a hamburger with two fried eggs on top, please?","Can I have a hamburger with two fried eggs on top, please?",0.3347499370574951,0.9999999855076074
91,2024_07_12 03_39_50 QjE58w.wav,"Can I order a turkey sandwich with crispy fries on the side, please?",Can I order a turkey sandwich with crispy fries on the side please?,0.3435721397399902,0.9999999995176048
92,2024_07_07 17_47_50 GDtXtQ.wav,"I would love to start with the whole steamed seabass, served without any additional ingredients (nan), followed by a bowl of sweet and sour catfish soup. Thank you!","To start with the whole steamed sea bass, served without any additional ingredients, followed by a bowl of sweet and sour catfish soup. Thank you.",0.5918605327606201,0.9209093874600015
93,2024_07_14 06_41_49 MDSDsA.wav,"Please give me the Lamb Rogan Josh and Saag Corn, both without any additional modifiers. Thank you!","Please give me a lamb roger, yosh, and sag corn, both with additional modifying, thank you.",0.4190337657928467,0.8400003519260976
94,2024_07_08 05_03_41 nsn0bg.wav,"I will have the spicy chicken wings, one order with a generous sprinkle of green peppers and another doused in zesty picante sauce. Thank you!",I will have the spicy chicken wings one order with a generous sprinkle of green peppers and another dalziel zesty picanta sauce. Thank you.,0.5951137542724609,0.9709592508031386
95,2024_07_24 00_56_15 mgGXdQ.wav,"I would like some bruschetta topped with a delightful combination of creamy hummus, ripe tomatoes, and fresh avocado slices.","I would like some rochetta topped with delightful combination of creamy hummus, ripe tomato, and fresh avocado slices.",0.5050437450408936,0.9282589829549882
96,2024_07_09 10_23_56 elzJFw.wav,"Do you have a New York Cheesecake served without any plasticware, and could I also get some sliced salami on wheat bread? Thank you.","Do you have a New York cheesecake served without any plastic wire, and could I also get some sliced slammy on wheat bread? Thank you.",0.5180926322937012,0.9098078164426708
97,2024_07_15 18_13_42 34O1Iw.wav,"May I get a Patty Melt cooked to medium rare, please?","May I get a patty melt cookie to medium rare, please?",5.310121297836304,0.9240097655165308
98,2024_07_09 10_25_49 l-F5qQ.wav,"Could you please serve me a Swai Meal with half a serving of Red Potato Mash, and also the Surf 'n Turf accompanied by another half serving of Red Potato Mash? Thank you.",Could you serve me a soy meal with half a serving of red potato mash and also the surf and turf accompanied by another half serving of red potato mash? Thank you.,0.5653982162475586,0.9274334154932208
99,2024_07_11 00_08_44 YAAfPA.wav,"Can I have a Chicken Caesar Salad, but please make sure there are no anchovies in it? Also, could you confirm that the dressing doesn't contain any ice cream? Thank you.","Can I have a chicken caesar salad, but please make sure there are no anchovies in it. Also, can you reconfirm the dressing doesn't contain any ice cream? Thank you.",0.6184072494506836,0.9980182976461696
100,2024_07_30 01_59_33 D6PiCg.wav,"May I please have a plate of boneless wings, half coated in ranch and the other half served plain? Thank you.",May I please have a plate of boneless wings half coated in ranch and the other half served plain. Thank you.,0.427490234375,0.9999999861341206
101,2024_07_11 00_54_35 P-82DQ.wav,"""I would love to order a Chef's Salad, but could you please serve it in a full pan? That way I can enjoy every bit of the fresh ingredients.""","I would love to order a chef's salad, but could you please serve it in a full pan? That way I can enjoy every bit of the fresh ingredients.",25.634258270263672,0.9999999873898032
102,2024_07_09 10_01_51 IMoOgw.wav,"I would love to order a Hawaiian Pizza on a Honey Corn Bagel, please!","I would love to order a Hawaiian pizza on a honeycomb bagel, please.",0.3695523738861084,0.9611780369242161
103,2024_07_18 07_55_01 GXr_7w.wav,"I would like to try a hamburger served on a brioche French toast base, please.","I would like to try a hamburger served on a brioche French toast base, please.",0.3655622005462646,1.0
104,2024_07_09 10_22_09 Li6kDg.wav,"Can I order a six-pack of BJ's Brewhouse Blonde, and also add a six-pack of BJ's Committed Double IPA to my selection? Thank you.",Can I order a six pack of Bejes Bluehouse Plan and also add a six pack of Bejes Committed Double IPA to my selection? Thank you.,0.5391750335693359,0.9119470480630911
105,2024_07_30 02_15_45 wCR27w.wav,"Can I order a pastrami sandwich on a French roll and another one on wheat bread, please?",Can I order a pastrami sandwich on a French roll and another one on wheat bread please?,0.39300537109375,1.0
106,2024_07_30 02_22_37 SW3A6w.wav,"""I will have a Reuben sandwich and a refreshing glass of lemonade, please.""","I will have a Ruben sandwich and a refreshing glass of lemonade, please.",0.3330402374267578,0.9485853019079009
107,2024_07_11 00_12_21 lF0VQg.wav,"May I order a California Benedict served with French fries, and also a BLT sandwich with a side of small milk?",May I order a California Benedict served with french fries and also a B. L. T. with a side of small milk,30.53372025489807,0.9674064252309579
108,2024_07_09 10_25_35 lrJnqg.wav,"Can you bring me a classic American-style cheeseburger, please?","Could you bring me a classic American style cheeseburger, please?",0.3133807182312011,0.9931083004075529
109,2024_07_30 02_20_26 9hxCsg.wav,"Can I have the Surf 'n Turf served with a side of Cinnamon Sweet Potato Mash, please? Four ounces would be perfect.",Can I have the Surf and Turf served with a side of cinnamon sweet potato mash please? Four ounces would be perfect.,0.4912304878234863,0.9920812441796467
110,2024_07_15 16_21_09 IbmVzQ.wav,"I would like a hamburger without cheese and an extra-large fries on the side, please.","I would like a hamburger without cheese and an extra large fries on the side, please.",0.3761703968048095,0.9866706049247115
111,2024_07_14 06_43_18 cxWCBg.wav,"I would love to order a delicious hamburger, and I would like it served with a side of crisp salad tossed in thousand island dressing. Thank you!",I would love to order a delicious hamburger and I would like it served with a side of crisp salad toasted in a thousand Iceland dressing. Thank you.,0.5950686931610107,0.951343170951377
112,2024_07_09 18_51_55 NWrxvg.wav,"Could I have a California sandwich on sliced multigrain bread, and also a small house salad to accompany it?",Can I have a California sandwich on sliced multigrained bread and also a small house salad to accompany it?,0.4487855434417724,0.996208236638401
113,2024_07_01 07_41_15 nqEkaA.wav,"I would like to get a Chicken Teriyaki with Blue Cheese, and Salmon Teriyaki.",I would like to get a chicken teriyaki with blue cheese and salmon teriyaki.,5.461733341217041,1.0
